store_id,uptime_last_hour,downtime_last_hour,uptime_last_day,downtime_last_day,uptime_last_week,downtime_last_week
7d9177c4-27ca-42a2-8915-b94057fd7cdf,60.0,0.0,23.999722,0.0,167.804769,0.0
a6de50fe-43e6-4cad-860c-f0f264e991f4,0.0,60.0,0.0,23.999722,0.0,107.305046
f01481f7-7f96-4bb2-af82-aac59d7e72cb,0.0,60.0,0.0,12.983333,0.0,93.786499
f366cb4c-bc87-47b7-80c9-56018009064a,0.0,60.0,0.0,11.5,0.0,82.288003
19907551-d16f-4f59-bbb9-bc6f8e2a1f01,0.0,60.0,0.0,11.5,0.0,80.303467
e4c955d0-a293-499b-9024-b8f793d3297f,0.0,60.0,0.0,13.499722,0.0,94.300621
6919653e-fc86-431a-969e-a46e774c3471,0.0,60.0,0.0,12.0,0.0,85.769135
b7474ca0-8205-44c2-bbe3-e164e48464ff,0.0,60.0,0.0,12.999722,0.0,84.301232
31c6b22d-d061-44c7-9c64-b20260bd6106,0.0,60.0,0.0,18.999722,0.0,132.798518
9bb308ee-46ad-49ee-a69e-9184e1a63bab,60.0,0.0,14.268697,0.231025,100.336121,0.962325
31adbc0c-6adb-4418-8b80-a05f27538be4,0.0,60.0,0.0,14.499722,0.0,101.297271
c3678b52-7755-4384-8be8-468fb6698ab0,0.0,60.0,0.0,8.0,0.0,67.798346
47f0a1f9-9b08-46b4-a9c6-17819f73bfa2,0.0,60.0,0.0,12.983333,0.0,90.681464
379575ff-5f19-4de6-b11d-1aea575f8a6c,0.0,60.0,0.0,12.0,0.0,94.296081
96e29a61-3372-48c1-9e39-70e90422836a,60.0,0.0,15.369824,0.629898,107.40171,4.392488
a3da50c3-5de5-48c3-8fb7-e63c0881d099,0.0,60.0,0.0,12.999722,0.0,102.793972
e1c238bb-c081-4884-998d-87a2e5dc7dcf,0.0,60.0,0.0,7.5,0.0,74.794341
274ec66e-eb31-45db-b43a-61660f0183d5,0.0,60.0,0.0,11.0,0.0,79.777392
f640024e-93cb-4e71-90ed-3699620cd3d4,0.0,60.0,0.0,12.999722,0.0,102.790693
797563ed-b4bc-44fc-9fa9-4929b95ca0c5,60.0,0.0,10.514739,0.235261,78.021409,1.770529
472c7abd-1aaf-486b-aae8-0214aeb82df6,60.0,0.0,12.366677,0.633323,88.291926,1.499679
6c6a2de8-ed69-46c3-baa8-8d85a723cdc8,60.0,0.0,7.5,0.0,61.534076,13.257051
e005423c-132b-441a-9eb9-1e474c6ed63b,0.0,60.0,0.0,23.999722,34.972041,72.317596
0366438a-d363-479d-89ef-33759e4b0eff,0.0,60.0,0.0,12.0,0.0,84.77319
8d2f9b4d-6b58-464c-9d40-ea4e30806f47,0.0,60.0,0.0,23.999722,0.0,167.78724
7325bbc5-19e2-470e-8486-8faeab19467d,0.0,60.0,0.0,17.999722,0.0,125.78647
8a8b6b4f-ab04-4892-b0b6-f021b3caf5e2,0.0,60.0,0.0,12.0,0.0,85.754403
259495e8-b1de-4b8a-9f3d-0464e7835dd8,0.0,60.0,0.0,23.999722,0.0,167.785219
b02e5816-56c6-4bef-9405-98de50839eba,0.0,60.0,0.0,17.999722,0.0,125.7841
785383d7-20bd-4b8d-a62e-cd69b2c1d380,0.0,60.0,0.0,18.999722,0.0,132.783515
f3dd8edc-2ca9-4358-a325-21f1829f2c86,0.0,60.0,0.0,23.999722,0.0,107.284215
e1fc8173-3aca-43fc-b58e-ea41e4680ccd,0.0,60.0,0.0,8.0,0.0,67.783627
eeeee0ab-4d27-4816-930e-3397cef61a17,0.0,60.0,0.0,23.999722,0.0,144.781409
baa60b43-b4ee-472b-93a1-397d5bb86bf2,0.0,60.0,0.0,8.0,0.0,67.782641
73fc5b4f-e277-4f06-94e2-00a6d35c4522,0.0,60.0,0.0,15.999722,0.0,111.779793
73cefd6b-933a-4a45-9da7-722719bd3bd9,0.0,60.0,0.0,11.5,0.0,80.281202
831453a0-6b6c-478f-b864-613d8d3139f8,60.0,0.0,15.354125,0.645597,107.900441,3.87821
d5d1d040-8e0a-4d07-bfa2-ce6254d0a88a,0.0,60.0,0.0,15.999722,0.0,111.777673
3a603c8f-92ca-499a-a8cd-bd55735671a9,0.0,60.0,0.0,8.25,0.0,69.52883
785ba5d7-9aa0-4925-a55c-5a6f9d996e8a,60.0,0.0,7.473132,0.776868,64.888171,4.639746
5ea3d86c-2a41-49ca-b61f-72b345a34090,0.0,60.0,0.0,8.25,0.0,69.527259
5d69c49a-d779-4aa9-b32a-85b1cd070fde,0.0,60.0,0.0,12.983333,0.0,90.66019
cfa4cfdc-6a36-4ffe-9000-74df4181fb5b,0.0,60.0,0.0,15.999722,0.0,113.774044
747dc140-73fc-4bfd-ab72-14796596529f,0.0,60.0,0.0,15.999722,0.0,113.772792
da93c54d-c0a3-4346-8f9c-0b3d77b5c11c,60.0,0.0,10.992891,1.007109,89.877866,4.395673
e89c4078-d92d-4dba-8465-c452e91b3170,60.0,0.0,15.849865,0.149857,112.368283,1.403572
d1b302f4-5593-4482-b410-61c5ad784dbf,0.0,60.0,0.0,8.999722,0.0,72.770811
622f6cec-5d65-474a-b672-0b729b7e861d,60.0,0.0,11.846446,0.153554,84.679708,1.059485
10d4d8bc-13bf-46b9-a75b-149276c0fab7,60.0,0.0,7.833123,0.15021,67.705675,1.047692
3ecb5ed1-4136-48ce-b571-a6406c9a549b,0.0,60.0,0.0,7.983333,0.0,68.752611
8f817373-d50f-48d3-b8be-d250d907bdd5,0.0,60.0,0.0,10.5,0.0,75.270509
af3166a8-d552-4fb7-aa9e-57f8858c0af5,60.0,0.0,7.830992,0.152341,67.690436,1.061062
be31c03d-d136-4685-a759-c7f14ff6ef77,60.0,0.0,14.348766,0.650956,102.868722,4.397973
09dd70d2-72d0-4269-b10b-739420acde31,0.0,60.0,0.0,12.999722,0.0,102.766356
9461ad33-1fd6-4d31-8c10-1ce2750775a7,60.0,0.0,14.347899,0.651824,103.69072,3.575054
6037b035-3249-41c0-9236-218223fb87f4,0.0,60.0,0.0,10.333333,0.0,71.766129
b223e45e-5688-4044-bcac-26b12961c7a8,0.0,60.0,0.0,15.5,0.0,88.231938
ea0e9240-bdf4-4778-9425-eed60860b8e5,60.0,0.0,14.839465,0.660535,86.613246,1.61747
045d0d07-62dd-41bb-a14f-c36a147131dc,0.0,60.0,0.0,14.999722,0.0,107.261964
a1838af4-71d2-40f3-98bd-001573fb7c2a,60.0,0.0,17.837353,0.162369,124.63998,1.121872
1aa35412-d39d-403c-8755-ea485dbcaa52,0.0,60.0,0.0,15.5,0.0,88.229536
4feb319d-8fb3-4c6c-a12d-c6eb6f8062c2,0.0,60.0,0.0,12.0,0.0,94.260802
924e2fde-1156-45ef-92a0-31fefcf5db9c,0.0,60.0,0.0,8.0,0.0,73.76083
96497ba4-06ed-4afc-a7fb-67686ba02707,0.0,60.0,0.0,10.416667,0.0,75.177274
7a230e56-7021-41d0-a46b-0eb3c072324e,0.0,60.0,0.0,23.999722,0.0,167.757573
67bd5fdb-a7bd-41cc-af5b-4a8f40dff144,0.0,60.0,0.0,9.999722,0.0,72.757837
22b73d5b-62d6-42ef-8a0f-bbd06d3d1b17,0.0,60.0,0.0,8.0,0.0,73.758815
72a7653b-cb1b-4b27-96bf-856e080b52c1,0.0,60.0,0.0,10.75,0.0,79.757535
b76e292d-737b-4a76-835a-9a8b753b2cb5,0.0,60.0,0.0,12.0,0.0,85.724002
da6a8a48-cf95-4fef-aef4-c4e7e41da8bc,0.0,60.0,0.0,17.999722,0.0,125.754415
2a7cbe72-a537-460d-b421-44cd990895e5,0.0,60.0,0.0,10.5,0.0,75.255571
e5d35571-6e31-42b1-a597-1bea7a6aaaa7,0.0,60.0,0.0,12.983333,0.0,93.736855
4315436c-a97a-4dd4-87fe-121692326bf3,0.0,60.0,0.0,8.0,0.0,73.754284
f34b5124-d482-43fa-9884-d00ddd087ac9,0.0,60.0,0.0,11.5,0.0,80.253289
b94ec4d0-884e-4da4-82f0-f55c6fcc83f0,0.0,60.0,0.0,12.999722,0.0,84.252645
410828e6-b8b4-46a0-aabf-8fe03e6f7a90,0.0,60.0,0.0,10.5,0.0,75.251672
2c7f4cbb-b7b1-4720-b324-bb6cfcf493cc,60.0,0.0,15.827652,0.17207,112.252363,1.496885
65a128d3-077d-4878-8322-adc407406455,60.0,0.0,12.827511,0.172211,101.564988,1.183993
e44a419b-34db-462f-98e7-ce4932a74634,0.0,60.0,0.0,12.999722,0.0,102.748027
afb4d44f-8005-4ac9-ba2b-0e10700679fa,60.0,0.0,9.579782,0.170218,75.784894,2.21342
364b3704-e291-498d-8f44-31b57afc121d,0.0,60.0,0.0,14.749722,0.0,103.246916
ec2e0fde-adae-4b4f-b2fc-7b5ff3a48ced,0.0,60.0,0.0,14.499722,0.0,101.245834
93d3cb27-4c75-425a-bff6-75cc131a4ab2,0.0,60.0,0.0,15.999722,0.0,111.744675
330d54f4-4428-4308-9d22-eb4b6dfcdd74,60.0,0.0,14.202963,0.296759,99.895669,1.348923
a03ea52a-6223-461d-b7ea-cfd644a3750c,60.0,0.0,9.569322,0.180678,66.741646,1.254019
6a2239d1-f29b-4028-bf34-36fb88e7d453,0.0,60.0,0.0,19.921869,0.0,91.993243
47e205e9-46a6-44a2-9a07-7ad22a44a7f0,60.0,0.0,8.001869,1.748131,63.7274,6.266936
0cdcb7fe-71db-45ed-b14e-2779e2b3a071,60.0,0.0,9.82459,0.17541,68.997241,1.246215
28538e29-9372-4cc1-b2d3-e1b60077f142,0.0,60.0,0.0,12.0,0.0,94.241432
90601b97-21d0-4ddc-bc70-e48780f73ada,60.0,0.0,9.823116,0.176884,68.987665,1.254442
f8d68797-2323-47b7-919f-47951b6a108f,0.0,60.0,0.0,10.75,0.0,79.740391
f53adfbe-7229-4098-bf4b-a1b242a3aa6c,60.0,0.0,9.814747,0.435253,68.456603,3.033213
a64ff40f-2fb3-446d-9efe-dfc36a31a202,60.0,0.0,8.733327,4.266396,59.123854,25.114059
608a3a2d-3d0c-4631-942d-25a7b1c0ae3b,0.0,60.0,0.0,23.999722,0.0,167.735931
68d3cb00-f885-4802-880c-d8e0d951a5aa,0.0,60.0,0.0,23.999722,0.0,167.735595
e42c397c-5a68-4ce5-93d9-6cb2d578bc92,0.0,60.0,0.0,23.999722,0.0,167.734702
e756d3fd-2a9b-4376-a259-cbece75b3d4c,0.0,60.0,0.0,18.999722,0.0,132.734095
a65bcf7b-0cc8-4718-ad72-b929ecc85d96,60.0,0.0,10.808645,0.441355,75.413152,3.071885
cf83864a-56a9-416a-b646-b63b1da28720,60.0,0.0,10.80775,0.44225,75.404097,3.079271
e096fc01-9a3d-49c0-a37d-52a0b01e0a48,0.0,60.0,0.0,9.999722,0.0,72.731159
13838788-019d-42a6-a517-d228dc5be476,60.0,0.0,9.56455,0.18545,68.672436,1.310011
e232cdff-de01-4f37-9571-6b62920ada2c,60.0,0.0,9.813802,0.186198,68.914478,1.316876
